,org_index,spoke_id,spoke_name
1938,1938,51671,Microbacterium sp.
1939,1939,1714373,Microbacterium sp. No. 7
1940,1940,367477,Microbacterium sp. XT11
1941,1941,2033,Microbacterium testaceum
1942,1942,2541726,Microbacterium wangchenii
1943,1943,260552,Microbulbifer agarilyticus
1944,1944,1769779,Microbulbifer aggregans
1945,1945,48074,Microbulbifer hydrolyticus
1946,1946,359370,Microbulbifer sp. A4B17
1947,1947,2591606,Microbulbifer sp. GL-2
1948,1948,2587856,Microbulbifer sp. THAF38
1949,1949,252514,Microbulbifer thermotolerans
1950,1950,279828,Microcella alkaliphila
1951,1951,1270,Micrococcus luteus
1952,1952,1179670,Micrococcus sp. KBS0714
1953,1953,566027,Micrococcus yunnanensis
1954,1954,1967666,Microcystis sp. MC19
1955,1955,2596828,Microlunatus elymi
1956,1956,2672569,Microlunatus sp. Gsoil 973
1957,1957,47850,Micromonospora aurantiaca
1958,1958,47853,Micromonospora carbonacea
1959,1959,1874,Micromonospora chalcea
1960,1960,2294034,Micromonospora craniellae
1961,1961,1877,Micromonospora echinospora
1962,1962,515350,Micromonospora endophytica
1963,1963,47875,Micromonospora sagamiensis
1964,1964,2201999,Micromonospora sp. B006
1965,1965,2583243,Micromonospora sp. HM134
1966,1966,1914461,Micromonospora terminaliae
1967,1967,479978,Micromonospora tulbaghiae
1968,1968,75385,Micropruina glycogenica
1969,1969,412690,Microterricola viridarii
1970,1970,2600177,Microvenator marinus
1971,1971,1882682,Microvirga ossetica
1972,1972,2082949,Microvirga sp. 17 mud 1-3
1973,1973,2651334,Microvirga thermotolerans
1974,1974,888845,Minicystis rosea
1975,1975,1658665,Mitsuaria sp. 7
1976,1976,665913,Mixta calida
1977,1977,665914,Mixta gaviniae
1978,1978,1615494,Mixta intestinalis
1979,1979,1458355,Mixta theicola
1980,1980,2051,Mobiluncus curtisii
1981,1981,477641,Modestobacter marinus
1982,1982,158849,Moellerella wisconsensis
1983,1983,114527,Mogibacterium diversum
1984,1984,476,Moraxella bovis
1985,1985,386891,Moraxella bovoculi
1986,1986,34061,Moraxella cuniculi
1987,1987,478,Moraxella nonliquefaciens
1988,1988,34062,Moraxella osloensis
1989,1989,29433,Moraxella ovis
1990,1990,582,Morganella morganii
1991,1991,80854,Moritella viscosa
1992,1992,69539,Moritella yayanosii
1993,1993,1056807,Morococcus cerebrosus
1994,1994,2305508,Mucilaginibacter celer
1995,1995,2682091,Mucilaginibacter ginkgonis
1996,1996,398053,Mucilaginibacter ginsenosidivorans
1997,1997,862126,Mucilaginibacter ginsenosidivorax
1998,1998,551996,Mucilaginibacter gossypii
1999,1999,1550579,Mucilaginibacter gotjawali
2000,2000,2740462,Mucilaginibacter mali
2001,2001,2728022,Mucilaginibacter robiniae
2002,2002,2027860,Mucilaginibacter rubeus
2003,2003,1234841,Mucilaginibacter xinganensis
2004,2004,1433126,Mucinivorans hirudinis
2005,2005,2527982,Mucisphaera calidilacus
2006,2006,2708082,Mumia sp. ZJ1417
2007,2007,1796646,Muribaculum intestinale
2008,2008,2507538,Muriicola soli
2009,2009,69223,Musicola paradisiaca
2010,2010,2079792,Mycetocola zhujimingii
2011,2011,1553431,Mycoavidus cysteinexigens
2012,2012,2094119,Mycobacterium basiliense
2013,2013,43348,Mycobacterium branderi
2014,2014,1775,Mycobacterium cookii
2015,2015,482462,Mycobacterium dioxanotrophicus
2016,2016,292462,Mycobacterium florentinum
2017,2017,39689,Mycobacterium gallinarum
2018,2018,1778,Mycobacterium gordonae
2019,2019,1552759,Mycobacterium grossiae
2020,2020,29311,Mycobacterium haemophilum
2021,2021,110505,Mycobacterium heckeshornense
2022,2022,120959,Mycobacterium kubicae
2023,2023,169765,Mycobacterium lacus
2024,2024,141349,Mycobacterium lentiflavum
2025,2025,64667,Mycobacterium lepraemurium
2026,2026,480418,Mycobacterium lepromatosis
2027,2027,1780,Mycobacterium malmoense
2028,2028,560555,Mycobacterium mantenii
2029,2029,701042,Mycobacterium marseillense
2030,2030,459858,Mycobacterium noviomagense
2031,2031,2492438,Mycobacterium novum
2032,2032,1389713,Mycobacterium paragordonae
2033,2033,1138383,Mycobacterium paraintracellulare
2034,2034,220927,Mycobacterium saskatchewanense
2035,2035,386911,Mycobacterium seoulense
2036,2036,722731,Mycobacterium shigaense
2037,2037,398694,Mycobacterium shinjukuense
2038,2038,133549,Mycobacterium shottsii
2039,2039,1784,Mycobacterium simiae
2040,2040,1547487,Mycobacterium sp. ELW1
2041,2041,1545728,Mycobacterium sp. EPa45
2042,2042,164757,Mycobacterium sp. JLS
2043,2043,212767,Mycobacterium sp. JS623
2044,2044,189918,Mycobacterium sp. KMS
2045,2045,164756,Mycobacterium sp. MCS
2046,2046,1168287,Mycobacterium sp. MOTT36Y
2047,2047,470076,Mycobacterium stomatepiae
2048,2048,1789,Mycobacterium xenopi
2049,2049,1774,Mycobacteroides chelonae
2050,2050,83262,Mycobacteroides immunogenum
2051,2051,404941,Mycobacteroides salmoniphilum
2052,2052,1578165,Mycobacteroides saopaulense
2053,2053,1069220,Mycolicibacillus koreensis
2054,2054,512402,Mycolicibacter heraklionensis
2055,2055,29314,Mycolicibacter hiberniae
2056,2056,1118379,Mycolicibacter minnesotensis
2057,2057,875328,Mycolicibacter sinensis
2058,2058,1788,Mycolicibacter terrae
2059,2059,1795032,Mycolicibacter virginiensis
2060,2060,1799,Mycolicibacterium aichiense
2061,2061,67081,Mycolicibacterium alvei
2062,2062,1431246,Mycolicibacterium anyangense
2063,2063,1286181,Mycolicibacterium arabiense
2064,2064,319707,Mycolicibacterium aubagnense
2065,2065,1791,Mycolicibacterium aurum
2066,2066,146017,Mycolicibacterium boenickei
2067,2067,85968,Mycolicibacterium brumae
2068,2068,1249101,Mycolicibacterium celeriflavum
2069,2069,1792,Mycolicibacterium chitae
2070,2070,1800,Mycolicibacterium chubuense
2071,2071,1801,Mycolicibacterium diernhoferi
2072,2072,126673,Mycolicibacterium doricum
2073,2073,39688,Mycolicibacterium duvalii
2074,2074,1793,Mycolicibacterium fallax
2075,2075,1776,Mycolicibacterium flavescens
2076,2076,1766,Mycolicibacterium fortuitum
2077,2077,1794,Mycolicibacterium gadium
2078,2078,134601,Mycolicibacterium goodii
2079,2079,1534349,Mycolicibacterium helvum
2080,2080,152142,Mycolicibacterium holsaticum
2081,2081,444597,Mycolicibacterium insubricum
2082,2082,758802,Mycolicibacterium litorale
2083,2083,212765,Mycolicibacterium madagascariense
2084,2084,53462,Mycolicibacterium mageritense
2085,2085,39691,Mycolicibacterium moriokaense
2086,2086,56689,Mycolicibacterium mucogenicum
2087,2087,319706,Mycolicibacterium phocaicum
2088,2088,39694,Mycolicibacterium poriferae
2089,2089,216929,Mycolicibacterium psychrotolerans
2090,2090,1534348,Mycolicibacterium sarraceniae
2091,2091,1286180,Mycolicibacterium sediminis
2092,2092,1796,Mycolicibacterium senegalense
2093,2093,1797,Mycolicibacterium thermoresistibile
2094,2094,39695,Mycolicibacterium tokaiense
2095,2095,1810,Mycolicibacterium vaccae
2096,2096,110539,Mycolicibacterium vanbaalenii
2097,2097,519450,Mycoplasma anserisalpingitidis
2098,2098,1179777,Mycoplasma feriruminatoris
2099,2099,754515,Mycoplasma miroungigenitalium
2100,2100,754516,Mycoplasma miroungirhinis
2101,2101,353852,Mycoplasma nasistruthionis
2102,2102,538220,Mycoplasma struthionis
2103,2103,1612150,Mycoplasma tullyi
2104,2104,65123,Mycoplasma wenyonii
2105,2105,2094,Mycoplasmopsis arginini
2106,2106,2112,Mycoplasmopsis bovigenitalium
2107,2107,29553,Mycoplasmopsis bovirhinis
2108,2108,55603,Mycoplasmopsis caviae
2109,2109,171281,Mycoplasmopsis citelli
2110,2110,114881,Mycoplasmopsis columbina
2111,2111,114880,Mycoplasmopsis columbinasalis
2112,2112,171282,Mycoplasmopsis columboralis
2113,2113,171284,Mycoplasmopsis cynos
2114,2114,53558,Mycoplasmopsis edwardii
2115,2115,29556,Mycoplasmopsis gallinacea
2116,2116,76629,Mycoplasmopsis gallopavonis
2117,2117,171285,Mycoplasmopsis glycophila
2118,2118,114885,Mycoplasmopsis maculosa
2119,2119,142650,Mycoplasmopsis phocirhinis
2120,2120,48003,Mycoplasmopsis pullorum
2121,2121,2562892,Myroides albus
2122,2122,76832,Myroides odoratimimus
2123,2123,256,Myroides odoratus
2124,2124,480520,Myroides profundi
2125,2125,33,Myxococcus fulvus
2126,2126,1297742,Myxococcus hansupus
2127,2127,34,Myxococcus xanthus
2128,2128,1902245,Nakamurella antarctica
2129,2129,54,Nannocystis exedens
2130,2130,375929,Natranaerobius thermophilus
2131,2131,244787,Nautilia profundicola
2132,2132,2579250,Nautilia sp. PV-1
2133,2133,492,Neisseria animalis
2134,2134,326522,Neisseria animaloris
2135,2135,1470200,Neisseria arctica
2136,2136,267212,Neisseria bacilliformis
2137,2137,2666100,Neisseria brasiliensis
2138,2138,493,Neisseria canis
2139,2139,1853278,Neisseria chenwenguii
2140,2140,483,Neisseria cinerea
2141,2141,194197,Neisseria dentiae
2142,2142,1931275,Neisseria dumasiana
2143,2143,495,Neisseria elongata
2144,2144,484,Neisseria flavescens
2145,2145,486,Neisseria lactamica
2146,2146,1815583,Neisseria musculi
2147,2147,33053,Neisseria perflava
2148,2148,607712,Neisseria shayeganii
2149,2149,490,Neisseria sicca
2150,2150,28449,Neisseria subflava
2151,2151,607711,Neisseria wadsworthii
2152,2152,28091,Neisseria weaveri
2153,2153,640030,Neisseria zalophi
2154,2154,326523,Neisseria zoodegmatis
2155,2155,320497,Neoasaia chiangmaiensis
2156,2156,220685,Neobacillus bataviensis
2157,2157,1193713,Neobacillus mesonae
2158,2158,1215031,Neobacillus thermocopriae
2159,2159,1353976,Neochlamydia sp. S13
2160,2160,661191,Neokomagataea tanensis
2161,2161,556325,Neomicrococcus aestuarii
2162,2162,1825976,Neorhizobium sp. NCHU2750
2163,2163,2060726,Neorhizobium sp. SOG26
2164,2164,2686014,Neorickettsia findlayensis
2165,2165,207954,Neptuniibacter caesariensis
2166,2166,1031538,Neptunomonas concharum
2167,2167,1176587,Niabella ginsenosidivorans
2168,2168,1397,Niallia circulans
2169,2169,2698458,Nibribacter ruber
2170,2170,269261,Nitratifractor salsuginis
2171,2171,387092,Nitratiruptor sp. SB155-2
2172,2172,2614693,Nitrincola iocasae
2173,2173,912,Nitrobacter hamburgensis
2174,2174,913,Nitrobacter winogradskyi
2175,2175,2016596,Nitrogeniibacter mangrovi
2176,2176,1229,Nitrosococcus oceani
2177,2177,1814290,Nitrosococcus wardiae
2178,2178,44574,Nitrosomonas communis
2179,2179,915,Nitrosomonas europaea
2180,2180,916,Nitrosomonas eutropha
2181,2181,153948,Nitrosomonas sp. AL212
2182,2182,261292,Nitrosomonas sp. Is79A3
2183,2183,1444684,Nitrosomonas stercoris
2184,2184,44577,Nitrosomonas ureae
2185,2185,1288494,Nitrosospira lacus
2186,2186,1231,Nitrosospira multiformis
2187,2187,330214,Nitrospira defluvii
2188,2188,1325564,Nitrospira japonica
2189,2189,42253,Nitrospira moscoviensis
2190,2190,1936990,Nitrospira sp. KM1
2191,2191,28077,Nitrospirillum amazonense
2192,2192,1612173,Niveispirillum cyanobacteriorum
2193,2193,228602,Nocardia arthritidis
2194,2194,1824,Nocardia asteroides
2195,2195,37326,Nocardia brasiliensis
2196,2196,135487,Nocardia cyriacigeorgica
2197,2197,1818,Nocardia globerula
2198,2198,2755382,Nocardia huaxiensis
2199,2199,2213200,Nocardia mangyaensis
2200,2200,37330,Nocardia nova
2201,2201,1823,Nocardia otitidiscaviarum
2202,2202,37332,Nocardia seriolae
2203,2203,1047172,Nocardia sp. CS682
2204,2204,455432,Nocardia terpenica
2205,2205,480035,Nocardia wallacei
2206,2206,2712223,Nocardioides anomalus
2207,2207,200618,Nocardioides aromaticivorans
2208,2208,1804624,Nocardioides baekrokdamisoli
2209,2209,402297,Nocardioides daphniae
2210,2210,2518370,Nocardioides euryhalodurans
2211,2211,2575440,Nocardioides jishulii
2212,2212,433659,Nocardioides mesophilus
2213,2213,2714938,Nocardioides piscis
2214,2214,2518371,Nocardioides seonyuensis
2215,2215,196162,Nocardioides sp. JS614
2216,2216,2582905,Nocardioides sp. S-1144
2217,2217,53437,Nocardiopsis alba
2218,2218,2014,Nocardiopsis dassonvillei
2219,2219,758803,Nocardiopsis flavescens
2220,2220,328515,Nonlabens dokdonensis
2221,2221,2496866,Nonlabens ponticola
2222,2222,2058134,Nonlabens sp. MB-3u-79
2223,2223,323273,Nonlabens tegetincola
2224,2224,906888,Nonlabens ulvanivorans
2225,2225,93944,Nonomuraea gerenzanensis
2226,2226,2219224,Nonomuraea phyllanthi
2227,2227,1909395,Nonomuraea sp. ATCC 55076
2228,2228,2712222,Nordella sp. HKS 07
2229,2229,272131,Nostoc punctiforme
2230,2230,1869241,Nostoc sp. CENA543
2231,2231,317936,Nostoc sp. PCC 7107
2232,2232,103690,Nostoc sp. PCC 7120 = FACHB-418
2233,2233,28072,Nostoc sp. PCC 7524
2234,2234,1940762,Nostocales cyanobacterium HT-58-2
2235,2235,1471761,Novibacillus thermophilus
2236,2236,2601898,Noviherbaspirillum sp. UKPF54
2237,2237,48935,Novosphingobium aromaticivorans
2238,2238,1176536,Novosphingobium ginsenosidimutans
2239,2239,205844,Novosphingobium pentaromativorans
2240,2240,158500,Novosphingobium resinovorum
2241,2241,2571749,Novosphingobium sp. EMRT-2
2242,2242,2675225,Novosphingobium sp. Gsoil 351
2243,2243,1609758,Novosphingobium sp. P6W
2244,2244,702113,Novosphingobium sp. PP1Y
2245,2245,1016987,Novosphingobium sp. THN1
2246,2246,82983,Obesumbacterium proteus
2247,2247,716816,Oceanicoccus sagamiensis
2248,2248,2587163,Oceanicola sp. D3
2249,2249,370038,Oceanidesulfovibrio marinus
2250,2250,2529032,Oceanihabitans sp. IOP_32
2251,2251,511062,Oceanimonas sp. GK1
2252,2252,1903694,Oceanisphaera avium
2253,2253,1416627,Oceanisphaera profunda
2254,2254,2518645,Oceanispirochaeta crateris
2255,2255,187137,Oceanithermus profundus
2256,2256,182710,Oceanobacillus iheyensis
2257,2257,545501,Oceanobacillus oncorhynchi
2258,2258,2052660,Oceanobacillus zhaokaii
2259,2259,2602067,Octadecabacter sp. SW4
2260,2260,1458307,Octadecabacter temperatus
2261,2261,28118,Odoribacter splanchnicus
2262,2262,2558360,Oecophyllibacter saccharovorans
2263,2263,1247,Oenococcus oeni
2264,2264,2203724,Oenococcus sicerae
2265,2265,2259623,Oenococcus sp. UCMA 16435
2266,2266,141451,Oleiphilus messinensis
2267,2267,188908,Oleispira antarctica
2268,2268,90244,Oligella ureolytica
2269,2269,90245,Oligella urethralis
2270,2270,2592345,Olivibacter sp. LS-1
2271,2271,639310,Olleya aquimaris
2272,2272,2058135,Olleya sp. Bg11-27
2273,2273,712411,Olsenella sp. oral taxon 807
2274,2274,794903,Opitutaceae bacterium TAV5
2275,2275,107709,Opitutus terrae
2276,2276,2742145,Oricola thermophila
2277,2277,2283195,Ornithinimicrobium avium
2278,2278,2594265,Ornithinimicrobium ciconiae
2279,2279,2593973,Ornithinimicrobium pratense
2280,2280,1851544,Orrella dioscoreae
2281,2281,2163011,Orrella marina
2282,2282,1735038,Oryzomicrobium terrae
2283,2283,1032623,Otariodibacter oris
2284,2284,2109914,Ottowia oryzae
2285,2285,1658672,Ottowia sp. oral taxon 894
2286,2286,1411902,Pacificitalea manganoxidans
2287,2287,643674,Paenalcaligenes hominis
2288,2288,29320,Paenarthrobacter nicotinovorans
2289,2289,37931,Paenarthrobacter ureafaciens
2290,2290,2726185,Paenibacillus albicereus
2291,2291,2495582,Paenibacillus albus
2292,2292,2565926,Paenibacillus algicola
2293,2293,1712516,Paenibacillus baekrokdamisoli
2294,2294,198119,Paenibacillus barcinonensis
2295,2295,1126833,Paenibacillus beijingensis
2296,2296,160799,Paenibacillus borealis
2297,2297,1616788,Paenibacillus bovis
2298,2298,375489,Paenibacillus cellulosilyticus
2299,2299,79263,Paenibacillus chitinolyticus
2300,2300,1763538,Paenibacillus crassostreae
2301,2301,414771,Paenibacillus donghaensis
2302,2302,44251,Paenibacillus durus
2303,2303,189425,Paenibacillus graminis
2304,2304,1870820,Paenibacillus ihbetae
2305,2305,172713,Paenibacillus kribbensis
2306,2306,1464,Paenibacillus larvae
2307,2307,1401,Paenibacillus lautus
2308,2308,1338368,Paenibacillus lentus
2309,2309,2707005,Paenibacillus lutimineralis
2310,2310,2704462,Paenibacillus lycopersici
2311,2311,162209,Paenibacillus naphthalenovorans
2312,2312,189426,Paenibacillus odorifer
2313,2313,59893,Paenibacillus peoriae
2314,2314,2509456,Paenibacillus protaetiae
2315,2315,1778678,Paenibacillus psychroresistens
2316,2316,2704463,Paenibacillus rhizovicinus
2317,2317,483937,Paenibacillus riograndensis
2318,2318,373687,Paenibacillus sonchi
2319,2319,1333845,Paenibacillus sophorae
2320,2320,1695218,Paenibacillus sp. 32O-W
2321,2321,1536774,Paenibacillus sp. FSL H7-0357
2322,2322,1536775,Paenibacillus sp. FSL H7-0737
2323,2323,1536769,Paenibacillus sp. FSL P4-0081
2324,2324,1536771,Paenibacillus sp. FSL R5-0912
2325,2325,1536772,Paenibacillus sp. FSL R7-0273
2326,2326,1536773,Paenibacillus sp. FSL R7-0331
2327,2327,867076,Paenibacillus sp. IHB B 3084
2328,2328,1566358,Paenibacillus sp. IHBB 10380
2329,2329,324057,Paenibacillus sp. JDR-2
2330,2330,481743,Paenibacillus sp. Y412MC10
2331,2331,169760,Paenibacillus stellifer
2332,2332,1178515,Paenibacillus swuensis
2333,2333,159743,Paenibacillus terrae
2334,2334,49283,Paenibacillus thiaminolyticus
2335,2335,528191,Paenibacillus xylanexedens
2336,2336,1462996,Paenibacillus yonginensis
2337,2337,1505,Paeniclostridium sordellii
2338,2338,417367,Paenisporosarcina antarctica
2339,2339,2320858,Paenisporosarcina cavernae
2340,2340,1387353,Paludisphaera borealis
2341,2341,1813871,Panacibacter ginsenosidivorans
2342,2342,93218,Pandoraea apista
2343,2343,2508289,Pandoraea commovens
2344,2344,656179,Pandoraea faecigallinarum
2345,2345,1891094,Pandoraea fibrosis
2346,2346,93219,Pandoraea norimbergensis
2347,2347,573737,Pandoraea oxalativorans
2348,2348,93221,Pandoraea pulmonicola
2349,2349,93222,Pandoraea sputorum
2350,2350,445709,Pandoraea thiooxydans
2351,2351,656178,Pandoraea vervacti
2352,2352,121719,Pannonibacter phragmitetus
2353,2353,549,Pantoea agglomerans
2354,2354,1891675,Pantoea alhagi
2355,2355,470931,Pantoea anthophila
2356,2356,59814,Pantoea dispersa
2357,2357,470933,Pantoea eucalypti
2358,2358,1076550,Pantoea rwandensis
2359,2359,592316,Pantoea sp. At-9b
2360,2360,1484158,Pantoea sp. PSNIH1
2361,2361,2575375,Pantoea sp. SO10
2362,2362,823,Parabacteroides distasonis
2363,2363,1217282,Parabacteroides faecis
2364,2364,328812,Parabacteroides goldsteinii
2365,2365,387661,Parabacteroides johnsonii
2366,2366,46503,Parabacteroides merdae
2367,2367,2025876,Parabacteroides sp. CT06
2368,2368,2571747,Paraburkholderia acidiphila
2369,2369,2571748,Paraburkholderia acidisoli
2370,2370,2026199,Paraburkholderia aromaticivorans
2371,2371,420952,Paraburkholderia bryophila
2372,2372,1761016,Paraburkholderia caffeinilytica
2373,2373,134536,Paraburkholderia caledonica
2374,2374,75105,Paraburkholderia caribensis
2375,2375,2604047,Paraburkholderia dioscoreae
2376,2376,134537,Paraburkholderia fungorum
2377,2377,169430,Paraburkholderia hospita
2378,2378,420953,Paraburkholderia megapolitana
2379,2379,252970,Paraburkholderia phenoliruptrix
2380,2380,148447,Paraburkholderia phymatum
2381,2381,159450,Paraburkholderia sacchari
2382,2382,1926494,Paraburkholderia sp. SOS3
2383,2383,311230,Paraburkholderia terrae
2384,2384,169427,Paraburkholderia terricola
2385,2385,92647,Paraburkholderia tropica
2386,2386,83552,Parachlamydia acanthamoebae
2387,2387,61635,Paracholeplasma brassicae
2388,2388,1490,Paraclostridium bifermentans
2389,2389,453842,Paracoccus aestuarii
2390,2390,34004,Paracoccus aminovorans
2391,2391,1945662,Paracoccus contaminans
2392,2392,2065379,Paracoccus jeotgali
2393,2393,135740,Paracoccus kondratievae
2394,2394,1197861,Paracoccus laeviglucosivorans
2395,2395,2560053,Paracoccus liaowanqingii
2396,2396,1499308,Paracoccus mutanolyticus
2397,2397,82367,Paracoccus pantotrophus
2398,2398,405559,Paracoccus saliphilus
2399,2399,1545044,Paracoccus sanguinis
2400,2400,184748,Paracoccus seriniphilus
2401,2401,2589076,Paracoccus sp. AK26
2402,2402,2500532,Paracoccus sp. Arc7-R13
2403,2403,2259340,Paracoccus suum
2404,2404,1529068,Paracoccus tegillarcae
2405,2405,147645,Paracoccus yeei
2406,2406,1077935,Paracoccus zhejiangensis
2407,2407,2315862,Paraflavitalea soli
2408,2408,81408,Parageobacillus caldoxylosilyticus
2409,2409,1755811,Paraphotobacterium marinum
2410,2410,454154,Paraprevotella clara
2411,2411,2483033,Parasedimentitalea marina
2412,2412,2725558,Parasphingorhabdus halotolerans
2413,2413,2881428,Parasynechococcus marenigrum
2414,2414,645517,Paraurantiacibacter namhicola
2415,2415,41977,Parazoarcus communis
2416,2416,2043170,Paremcibacter congregatus
2417,2417,2579971,Paroceanicella profunda
2418,2418,2003188,Parolsenella catena
2419,2419,256618,Parvibaculum lavamentivorans
2420,2420,33033,Parvimonas micra
2421,2421,753,Pasteurella canis
2422,2422,97481,Pasteurella skyensis
2423,2423,1768242,Paucibacter sp. KCTC 42545
2424,2424,1296540,Paucilactobacillus nenjiangensis
2425,2425,29443,Paucimonas lemoignei
2426,2426,1507808,Pectobacterium actinidiae
2427,2427,2204145,Pectobacterium aquaticum
2428,2428,1201031,Pectobacterium aroidearum
2429,2429,180957,Pectobacterium brasiliense
2430,2430,78398,Pectobacterium odoriferum
2431,2431,2042057,Pectobacterium polaris
2432,2432,2485124,Pectobacterium polonicum
2433,2433,2108399,Pectobacterium punjabense
2434,2434,2488639,Pectobacterium versatile
2435,2435,1254,Pediococcus acidilactici
2436,2436,51663,Pediococcus damnosus
2437,2437,114090,Pediococcus inopinatus
2438,2438,2605747,Pedobacter aquae
2439,2439,188932,Pedobacter cryoconitis
2440,2440,363852,Pedobacter ginsengisoli
2441,2441,2766984,Pedobacter riviphilus
2442,2442,336820,Pedobacter roseus
2443,2443,1727164,Pedobacter sp. PACM 27299
2444,2444,430522,Pedobacter steynii
2445,2445,543877,Pelagerythrobacter marensis
2446,2446,2588711,Pelagovum pacificum
2447,2447,29543,Pelobacter propionicus
2448,2448,1100,Pelodictyon luteolum
2449,2449,34090,Pelodictyon phaeoclathratiforme
2450,2450,913107,Pelolinea submarina
2451,2451,484770,Pelosinus sp. UFO1
2452,2452,110500,Pelotomaculum thermopropionicum
2453,2453,89152,Peptacetobacter hiranonis
2454,2454,54005,Peptoniphilus harei
2455,2455,54006,Peptoniphilus ivorii
2456,2456,1912856,Peptoniphilus sp. ING2-D1G
2457,2457,2081703,Peptostreptococcaceae bacterium oral taxon 929
2458,2458,228899,Peribacillus asahii
2459,2459,421767,Peribacillus butanolivorans
2460,2460,450367,Peribacillus frigoritolerans
2461,2461,264697,Peribacillus muralis
2462,2462,1407,Peribacillus psychrosaccharolyticus
2463,2463,1478,Peribacillus simplex
2464,2464,2506420,Periweissella cryptocerci
2465,2465,1510150,Permianibacter aggregans
2466,2466,309805,Persephonella marina
2467,2467,2292766,Persicimonas caeni
2468,2468,2126346,Peterkaempfera bronchialis
2469,2469,1813451,Peteryoungia desertarenae
2470,2470,1642646,Petrimonas mucosa
2471,2471,1978337,Petrimonas sp. IBARAKI
2472,2472,2173034,Petrocella atlantisensis
2473,2473,69499,Petrotoga mobilis
2474,2474,1580596,Phaeobacter piscinae
2475,2475,1844006,Phaeobacter porticola
2476,2476,33025,Phascolarctobacterium faecium
2477,2477,2201350,Phenylobacterium parvum
2478,2478,284016,Phenylobacterium zucineum
2479,2479,2676868,Phnomibacter ginsenosidimutans
2480,2480,387090,Phocaeicola coprophilus
2481,2481,1295392,Photobacterium gaetbulicola
2482,2482,320778,Photobacterium ganghwense
2483,2483,265726,Photobacterium halotolerans
2484,2484,74109,Photobacterium profundum
2485,2485,291112,Photorhabdus asymbiotica
2486,2486,29488,Photorhabdus luminescens
2487,2487,230089,Photorhabdus thracensis
2488,2488,1868589,Phreatobacter cathodiphilus
2489,2489,1940610,Phreatobacter stygius
2490,2490,1690220,Phycicoccus endophyticus
2491,2491,2714941,Phycicoccus sp. HDW14
2492,2492,2718938,Phyllobacterium sp. 628
2493,2493,1867719,Phyllobacterium zundukense
2494,2494,1972431,Phytobacter ursingii
2495,2495,1076124,Phytohabitans flavus
2496,2496,624315,Phytohabitans suffuscus
2497,2497,1940612,Pigmentiphaga aceris
2498,2498,2488560,Pigmentiphaga sp. H8
2499,2499,2748098,Pikeienuella piscinae
2500,2500,2045,Pimelobacter simplex
2501,2501,1632865,Pirellula sp. SH-Sr6A
2502,2502,2528009,Pirellulimonas nuda
2503,2503,1238,Piscirickettsia salmonis
2504,2504,1883414,Pistricoccus aurantiacus
2505,2505,1632864,Planctomyces sp. SH-PL14
2506,2506,1636152,Planctomyces sp. SH-PL62
2507,2507,2528019,Planctopirus ephydatiae
2508,2508,1160,Planktothrix agardhii
2509,2509,1176255,Planococcus dechangensis
2510,2510,414778,Planococcus donghaensis
2511,2511,459472,Planococcus glaciei
2512,2512,1215089,Planococcus halocryophilus
2513,2513,192421,Planococcus maritimus
2514,2514,1038856,Planococcus plakortidis
2515,2515,200991,Planococcus rifietoensis
2516,2516,1526927,Planococcus sp. PAMC 21323
2517,2517,1302659,Planococcus versutus
2518,2518,2213011,Planomicrobium sp. Y50
2519,2519,2071627,Plantactinospora sp. BB1
2520,2520,2024580,Plantactinospora sp. KBS50
2521,2521,2480625,Plantibacter sp. PA-3-X8
2522,2522,891974,Plautia stali symbiont
2523,2523,703,Plesiomonas shigelloides
2524,2524,118163,Pleurocapsa sp. PCC 7327
2525,2525,61647,Pluralibacter gergoviae
2526,2526,2738844,Polaribacter pectinis
2527,2527,996801,Polaribacter reichenbachii
2528,2528,2058137,Polaribacter sp. ALD11
2529,2529,1529069,Polaribacter sp. BM10
2530,2530,313598,Polaribacter sp. MED152
2531,2531,1774273,Polaribacter vadi
2532,2532,216465,Polaromonas naphthalenivorans
2533,2533,296591,Polaromonas sp. JS666
2534,2534,2082385,Polaromonas sp. Pch-P
2535,2535,37448,Polaromonas vacuolata
2536,2536,2567896,Polyangium aurulentum
2537,2537,1743162,Polynucleobacter antarcticus
2538,2538,576611,Polynucleobacter asymbioticus
2539,2539,1835254,Polynucleobacter duraquae
2540,2540,576610,Polynucleobacter necessarius
2541,2541,2527775,Polynucleobacter paneuropaeus
2542,2542,1743174,Polynucleobacter tropicus
2543,2543,2528007,Polystyrenella longa
2544,2544,2692425,Pontibacillus sp. HMF3514
2545,2545,323450,Pontibacter actiniarum
2546,2546,400092,Pontibacter korlensis
2547,2547,1159327,Pontimonas salivibrio
2548,2548,2528020,Poriferisphaera corsica
2549,2549,2023229,Porphyrobacter sp. HT-58-2
2550,2550,1896196,Porphyrobacter sp. LM 6
2551,2551,2547601,Porphyrobacter sp. YT40
2552,2552,36874,Porphyromonas cangingivalis
2553,2553,393921,Porphyromonas crevioricanis
2554,2554,322095,Porphyromonas somerae
2555,2555,1850254,Poseidonibacter parvus
2556,2556,2651284,Pradoshia sp. D12
2557,2557,82985,Pragia fontium
2558,2558,530584,Prauserella marina
2559,2559,43767,Prescottella equi
2560,2560,28129,Prevotella denticola
2561,2561,28131,Prevotella intermedia
2562,2562,1177574,Prevotella jejuni
